# concept_id	category	preferred_zh	preferred_en	preferred_abbr	status	notes	source
# - concept_id: stable id, lowercase with hyphens, e.g. neutral-beam-injection
# - preferred_en MAY be a phrase (registry-level concept name). IME export must split into tokens.
# - status: active|deprecated|draft
# - source: corpus|GB/T-4960.9|ITER-glossary|IAEA-safety-glossary (provenance of the term)
nstx-u	device	NSTX-U	NSTX-U		active	National Spherical Torus Experiment Upgrade at PPPL	corpus
mast-u	device	MAST-U	MAST-U		active	Mega Amp Spherical Tokamak Upgrade at CCFE	corpus
cfetrcoolact	device	BEST	BEST		active	Blanket Engineering and Shielding Test facility (a.k.a. CFETRCOOLACT)	corpus
sg-iii	device	神光三号	SG-III		active	Shenguang-III laser facility for ICF at CAEP	corpus
omega	device	OMEGA	OMEGA		active	LLE Rochester 60-beam ICF laser facility	corpus
laser-megajoule	device	兆焦耳激光装置	Laser Mégajoule	LMJ	active	French ICF megajoule laser facility	corpus

# ---- Plasma control & operation (等离子体控制与运行)
plasma-control	concept	等离子体控制	plasma control		active	Active control of plasma parameters (position, shape, current, density)	corpus
real-time-control	concept	实时控制	real-time control		active	Feedback control system operating on plasma timescales	corpus
plasma-position-control	concept	等离子体位置控制	plasma position control		active	Feedback control of plasma radial/vertical position	corpus
shape-control	concept	形状控制	shape control		active	Control of plasma elongation, triangularity, squareness	corpus
steady-state-operation	concept	稳态运行	steady-state operation		active	Plasma sustained without inductive current drive	corpus
long-pulse	concept	长脉冲	long pulse		active	Extended plasma discharge duration (hundreds to thousands of seconds)	corpus
advanced-tokamak	concept	先进托卡马克	advanced tokamak	AT	active	Steady-state high-beta operation scenario with strong shaping	corpus
hybrid-scenario	concept	混合运行模式	hybrid scenario		active	Intermediate scenario between inductive and fully non-inductive	corpus
inductive-operation	concept	感应运行	inductive operation		active	Plasma current driven by central solenoid transformer action	corpus
non-inductive-operation	concept	非感应运行	non-inductive operation		active	Plasma current sustained by external current drive and bootstrap	corpus
density-control	concept	密度控制	density control		active	Active control of line-averaged or edge plasma density	corpus
pellet-injection	method	弹丸注入	pellet injection		active	Injection of frozen D/T pellets for fueling or ELM pacing	corpus
gas-puffing	method	充气	gas puffing		active	Gas injection for fueling and density feedback control	corpus
supersonic-molecular-beam-injection	method	超声分子束注入	supersonic molecular beam injection	SMBI	active	High-speed gas injection for deep fueling	corpus
elm-suppression	method	ELM抑制	ELM suppression		active	Techniques to fully suppress ELMs (RMP, QH-mode)	corpus
elm-mitigation	method	ELM缓解	ELM mitigation		active	Techniques to reduce ELM energy (pellet pacing, RMP)	corpus
resonant-magnetic-perturbation	method	共振磁扰动	resonant magnetic perturbation	RMP	active	Applied 3-D field for ELM control	corpus
quiescent-h-mode	concept	静默H模	quiescent H-mode	QH-mode	active	ELM-free H-mode with edge harmonic oscillation	corpus
disruption-prediction	concept	破裂预测	disruption prediction		active	Machine learning / physics-based early warning of disruptions	corpus
disruption-mitigation	method	破裂缓解	disruption mitigation		active	Massive gas/shattered pellet injection to dissipate energy	corpus
mitigation	concept	缓解	mitigation		active	Risk/event mitigation in fusion context (always mitigation, not relief/alleviation)	corpus
shattered-pellet-injection	method	碎裂弹丸注入	shattered pellet injection	SPI	active	Primary disruption mitigation technique for ITER	corpus
massive-gas-injection	method	大量气体注入	massive gas injection	MGI	active	Fast gas injection for disruption thermal quench mitigation	corpus
impurity-transport	concept	杂质输运	impurity transport		active	Transport of impurity ions in confined plasma	corpus
particle-confinement-time	metric	粒子约束时间	particle confinement time		active	Characteristic time for particle loss from confined plasma	corpus
current-profile-control	concept	电流剖面控制	current profile control		active	Shaping the radial distribution of plasma current	corpus

# ---- Plasma theory & simulation (等离子体理论与仿真)
gyrokinetics	concept	回旋动理学	gyrokinetics		active	Reduced kinetic theory averaging over fast gyro-motion	corpus
drift-kinetics	concept	漂移动理学	drift kinetics		active	Kinetic theory in guiding-center approximation	corpus
turbulent-transport	concept	湍流输运	turbulent transport		active	Anomalous transport driven by micro-turbulence	corpus
transport-barrier	concept	输运垒	transport barrier		active	Region of reduced turbulent transport (edge or internal)	corpus
internal-transport-barrier	concept	内输运垒	internal transport barrier	ITB	active	Transport barrier inside the plasma mid-radius	corpus
flux-surface	concept	磁面	flux surface		active	Nested toroidal surface of constant poloidal flux	corpus
safety-factor	metric	安全因子	safety factor	q	active	Field-line winding number; ratio of toroidal to poloidal turns	corpus
q-profile	metric	安全因子剖面	q-profile		active	Radial distribution of the safety factor	corpus
equilibrium-reconstruction	method	平衡重建	equilibrium reconstruction		active	Reconstructing MHD equilibrium from diagnostic data	corpus
grad-shafranov-equation	concept	Grad-Shafranov方程	Grad-Shafranov equation		active	Fundamental equation for axisymmetric toroidal MHD equilibrium	corpus
free-boundary-equilibrium	concept	自由边界平衡	free-boundary equilibrium		active	Equilibrium with self-consistent plasma-coil interaction	corpus
resistive-mhd	concept	电阻磁流体力学	resistive MHD		active	MHD model including finite plasma resistivity	corpus
ideal-mhd	concept	理想磁流体力学	ideal MHD		active	MHD model assuming infinite conductivity (no resistivity)	corpus
kink-mode	concept	扭曲模	kink mode		active	MHD instability from current or pressure gradient (internal/external)	corpus
ballooning-mode	concept	气球模	ballooning mode		active	Pressure-driven instability on outboard side of torus	corpus
interchange-instability	concept	交换不稳定性	interchange instability		active	Instability from unfavorable magnetic curvature	corpus
alfven-wave	concept	阿尔芬波	Alfvén wave		active	Low-frequency MHD wave propagating along magnetic field	corpus
alfven-eigenmode	concept	阿尔芬本征模	Alfvén eigenmode	AE	active	Discrete shear-Alfvén modes in toroidal geometry (TAE, BAE, etc.)	corpus
toroidal-alfven-eigenmode	concept	环向阿尔芬本征模	toroidal Alfvén eigenmode	TAE	active	Gap mode driven by energetic particles in tokamak	corpus
energetic-particle	concept	高能粒子	energetic particle		active	Supra-thermal ions (NBI, ICRH, alpha) driving AE instabilities	corpus
zonal-flow	concept	带状流	zonal flow		active	Toroidally and poloidally symmetric flow regulating turbulence	corpus
geodesic-acoustic-mode	concept	测地声模	geodesic acoustic mode	GAM	active	Oscillatory zonal-flow branch in toroidal geometry	corpus

# ---- Simulation codes & nuclear data (仿真工具与核数据)
efit	code	EFIT	EFIT		active	Equilibrium Fitting code for MHD equilibrium reconstruction	corpus
transp	code	TRANSP	TRANSP		active	Time-dependent tokamak transport analysis code	corpus
astra	code	ASTRA	ASTRA		active	Automated System for TRansport Analysis code	corpus
solps-iter	code	SOLPS-ITER	SOLPS-ITER		active	Coupled plasma-neutral code for scrape-off layer / divertor modeling	corpus
gene	code	GENE	GENE		active	Gyrokinetic Electromagnetic Numerical Experiment	corpus
gtc	code	GTC	GTC		active	Gyrokinetic Toroidal Code (global particle-in-cell)	corpus
bout-pp	code	BOUT++	BOUT++		active	Framework for plasma fluid simulations in curvilinear geometry	corpus
mcnp	code	MCNP	MCNP		active	Monte Carlo N-Particle transport code (LANL)	corpus
openmc	code	OpenMC	OpenMC		active	Open-source Monte Carlo particle transport code	corpus
serpent	code	Serpent	Serpent		active	Monte Carlo reactor physics / neutronics code (VTT)	corpus
fendl	code	FENDL	FENDL		active	Fusion Evaluated Nuclear Data Library (IAEA)	corpus
endf	code	ENDF	ENDF		active	Evaluated Nuclear Data File (BNL/NNDC)	corpus
comsol	code	COMSOL	COMSOL		active	Multi-physics finite element simulation platform	corpus
ansys	code	ANSYS	ANSYS		active	Multi-physics engineering simulation software	corpus
catia	code	CATIA	CATIA		active	3D CAD/CAM/CAE software (Dassault Systèmes)	corpus

# ---- Additional simulation codes (补充仿真工具)
# -- Plasma equilibrium / transport / MHD
corsica	code	CORSICA	CORSICA		active	Integrated tokamak modeling code (LLNL)	corpus
imas	code	IMAS	IMAS		active	Integrated Modelling & Analysis Suite (ITER standard data model)	corpus
jintrac	code	JINTRAC	JINTRAC		active	JET suite of integrated tokamak transport codes	corpus
gacode	code	GACODE	GACODE		active	General Atomics suite of gyrokinetic / transport codes	corpus
tgyro	code	TGYRO	TGYRO		active	Transport solver calling gyrokinetic codes (GACODE family)	corpus
gyro	code	GYRO	GYRO		active	Global gyrokinetic simulation code (General Atomics)	corpus
cgyro	code	CGYRO	CGYRO		active	Continuum gyrokinetic code on GPUs (GACODE family)	corpus
gs2	code	GS2	GS2		active	Flux-tube gyrokinetic code (Univ. Maryland / UKAEA)	corpus
orb5	code	ORB5	ORB5		active	Global PIC gyrokinetic code (EPFL / EUROfusion)	corpus
gkw	code	GKW	GKW		active	GyroKinetic Workshop code (flux-tube, Eulerian)	corpus
jorek	code	JOREK	JOREK		active	Non-linear MHD code for ELMs, disruptions, and 3D instabilities	corpus
nimrod	code	NIMROD	NIMROD		active	Non-Ideal MHD with Rotation, Open Discussion (extended MHD code)	corpus
m3d-c1	code	M3D-C1	M3D-C1		active	3D extended MHD code (PPPL)	corpus
mars-f	code	MARS-F	MARS-F		active	Resistive MHD stability code for RWM, RMP response	corpus
nova	code	NOVA	NOVA		active	Ideal MHD / Alfvén eigenmode stability code (PPPL)	corpus
mishka	code	MISHKA	MISHKA		active	MHD Instabilities in Spherical/Helical/Kink Approximation code	corpus
helena	code	HELENA	HELENA		active	Fixed-boundary Grad-Shafranov equilibrium solver	corpus
cliste	code	CLISTE	CLISTE		active	Equilibrium reconstruction code (IPP Garching)	corpus
chease	code	CHEASE	CHEASE		active	Cubic Hermite Element Axisymmetric Static Equilibrium code	corpus

# -- SOL / divertor / edge plasma
eirene	code	EIRENE	EIRENE		active	Monte Carlo kinetic neutral gas transport code	corpus
solps	code	SOLPS	SOLPS		active	SOL Plasma Simulator (B2-EIRENE coupling); predecessor of SOLPS-ITER	corpus
b2	code	B2	B2		active	Multi-fluid SOL/divertor plasma code (coupled with EIRENE)	corpus
edge2d-eirene	code	EDGE2D-EIRENE	EDGE2D-EIRENE		active	2D fluid edge plasma + neutral kinetic code	corpus
soledge2d	code	SOLEDGE2D	SOLEDGE2D		active	2D/3D edge transport code (CEA)	corpus
div3d	code	DIV3D	DIV3D		active	3D field-line tracing code for divertor design	corpus
emc3-eirene	code	EMC3-EIRENE	EMC3-EIRENE		active	3D Monte Carlo plasma-neutral code for stellarators / 3D tokamaks	corpus
uedge	code	UEDGE	UEDGE		active	2D edge plasma fluid code (LLNL)	corpus

# -- Neutronics / nuclear analysis
fluka	code	FLUKA	FLUKA		active	Monte Carlo particle transport code (CERN / INFN)	corpus
geant4	code	Geant4	Geant4		active	Monte Carlo toolkit for particle physics & radiation transport	corpus
phits	code	PHITS	PHITS		active	Particle and Heavy Ion Transport code System (JAEA)	corpus
fispact-ii	code	FISPACT-II	FISPACT-II		active	Inventory / activation / transmutation calculation code (UKAEA)	corpus
r2smesh	code	R2Smesh	R2Smesh		active	Rigorous 2-Step mesh-based shutdown dose rate method	corpus
d1s	code	D1S	D1S		active	Direct 1-Step method for SDDR in MCNP	corpus
supermc	code	SuperMC	SuperMC		active	Super Monte Carlo code for nuclear design (FDS team, INEST)	corpus
tripoli	code	TRIPOLI	TRIPOLI		active	Monte Carlo 3D particle transport code (CEA)	corpus

# -- Nuclear data libraries
jeff	code	JEFF	JEFF		active	Joint Evaluated Fission and Fusion File (NEA)	corpus
jendl	code	JENDL	JENDL		active	Japanese Evaluated Nuclear Data Library (JAEA)	corpus
cendl	code	CENDL	CENDL		active	Chinese Evaluated Nuclear Data Library (CIAE)	corpus
tendl	code	TENDL	TENDL		active	TALYS-based Evaluated Nuclear Data Library	corpus
eaf	code	EAF	EAF		active	European Activation File (activation cross-sections)	corpus
irdff	code	IRDFF	IRDFF		active	International Reactor Dosimetry and Fusion File (IAEA)	corpus

# -- Structural / thermal / EM / multi-physics
abaqus	code	Abaqus	Abaqus		active	Finite element structural / thermal analysis software	corpus
nastran	code	Nastran	Nastran		active	Finite element structural analysis code (MSC / Siemens)	corpus
fluent	code	Fluent	Fluent		active	CFD solver (ANSYS family)	corpus
cfx	code	CFX	CFX		active	CFD solver for turbomachinery / multi-phase (ANSYS family)	corpus
openfoam	code	OpenFOAM	OpenFOAM		active	Open-source CFD framework	corpus
elmer	code	Elmer	Elmer		active	Open-source multi-physics FEM solver (CSC Finland)	corpus
